Group,Num,Time,Priority,Category,Message,Source,Destination,Notes,Rule
12,69,UTC 11/01/2014 13:03:50.192,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2891,X0",Port: 2891,
12,70,UTC 11/01/2014 13:03:57.688,Notice,Network Access,UDP packet dropped,"89.212.50.141,36534,X1","173.240.220.68,25091,X1",Port: 25091,
12,71,UTC 11/01/2014 13:03:58.064,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
12,72,UTC 11/01/2014 13:04:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43656,X1","173.240.220.68,80,X1",TCP HTTP,
12,73,UTC 11/01/2014 13:04:44.368,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,74,UTC 11/01/2014 13:04:50.192,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2894,X0",Port: 2894,
12,75,UTC 11/01/2014 13:04:58.688,Notice,Network Access,UDP packet dropped,"5.228.68.231,10433,X1","173.240.220.68,20475,X1",Port: 20475,
12,76,UTC 11/01/2014 13:04:59.112,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
12,77,UTC 11/01/2014 13:05:12.016,Notice,Network Access,TCP connection dropped,"107.167.183.204,45229,X1,204.183.167.107.bc.googleusercontent.com","173.240.220.68,22,X1",SSH,
12,78,UTC 11/01/2014 13:05:17.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43679,X1","173.240.220.68,80,X1",TCP HTTP,
12,79,UTC 11/01/2014 13:05:17.912,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,2898,X0",Port: 2898,
12,80,UTC 11/01/2014 13:05:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43685,X1","173.240.220.68,80,X1",TCP HTTP,
12,81,UTC 11/01/2014 13:05:50.272,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2899,X0",Port: 2899,
12,82,UTC 11/01/2014 13:06:16.736,Notice,Network Access,UDP packet dropped,"173.240.220.50,53152,X1","173.240.220.255,137",NetBios NS UDP,
12,83,UTC 11/01/2014 13:06:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43700,X1","173.240.220.68,80,X1",TCP HTTP,
12,84,UTC 11/01/2014 13:06:50.240,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2905,X0",Port: 2905,
12,85,UTC 11/01/2014 13:06:50.336,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
12,86,UTC 11/01/2014 13:07:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43720,X1","173.240.220.68,80,X1",TCP HTTP,
12,87,UTC 11/01/2014 13:08:05.000,Notice,Network Access,UDP packet dropped,"36.68.106.136,60554,X1","173.240.220.68,26965,X1",Port: 26965,
12,88,UTC 11/01/2014 13:08:14.320,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2912,X0",Port: 2912,
12,89,UTC 11/01/2014 13:08:14.320,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.8,3,X0,complab-spare.complab.eng","ICMP Destination Unreachable,Code: 3",
12,90,UTC 11/01/2014 13:08:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43736,X1","173.240.220.68,80,X1",TCP HTTP,
12,91,UTC 11/01/2014 13:09:04.832,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,92,UTC 11/01/2014 13:09:17.912,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2915,X0",Port: 2915,
12,93,UTC 11/01/2014 13:09:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43754,X1","173.240.220.68,80,X1",TCP HTTP,
12,94,UTC 11/01/2014 13:09:44.560,Notice,Network Access,UDP packet dropped,"173.240.220.50,55625,X1","173.240.220.255,137",NetBios NS UDP,
12,95,UTC 11/01/2014 13:10:17.912,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2920,X0",Port: 2920,
12,96,UTC 11/01/2014 13:10:21.912,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,97,UTC 11/01/2014 13:10:27.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43809,X1","173.240.220.68,80,X1",TCP HTTP,
12,98,UTC 11/01/2014 13:11:06.016,Notice,Network Access,UDP packet dropped,"46.139.55.104,57389,X1,2e8b3768.catv.pool.telekom.hu","173.240.220.68,26965,X1",Port: 26965,
12,99,UTC 11/01/2014 13:11:17.912,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2924,X0",Port: 2924,
12,100,UTC 11/01/2014 13:11:24.912,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,101,UTC 11/01/2014 13:11:35.224,Notice,Network Access,Web management request allowed,"216.255.240.34,43841,X1","173.240.220.68,80,X1",TCP HTTP,
12,102,UTC 11/01/2014 13:11:35.224,Notice,Network Access,Web management request allowed,"216.255.240.34,43840,X1","173.240.220.68,80,X1",TCP HTTP,
12,103,UTC 11/01/2014 13:12:17.912,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2926,X0",Port: 2926,
12,104,UTC 11/01/2014 13:12:26.832,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,105,UTC 11/01/2014 13:12:27.560,Notice,Network Access,UDP packet dropped,"173.240.220.50,56871,X1","173.240.220.255,137",NetBios NS UDP,
12,106,UTC 11/01/2014 13:12:35.240,Notice,Network Access,Web management request allowed,"216.255.240.34,43870,X1","173.240.220.68,80,X1",TCP HTTP,
12,107,UTC 11/01/2014 13:13:08.192,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.8,3,X0,complab-spare.complab.eng","ICMP Destination Unreachable,Code: 3",
12,108,UTC 11/01/2014 13:13:17.912,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,2931,X0",Port: 2931,
12,109,UTC 11/01/2014 13:13:35.240,Notice,Network Access,Web management request allowed,"216.255.240.34,43891,X1","173.240.220.68,80,X1",TCP HTTP,
12,110,UTC 11/01/2014 13:13:46.400,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,111,UTC 11/01/2014 13:13:53.512,Notice,Network Access,UDP packet dropped,"173.240.220.50,50418,X1","173.240.220.255,137",NetBios NS UDP,
12,112,UTC 11/01/2014 13:14:25.784,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2936,X0",Port: 2936,
12,113,UTC 11/01/2014 13:14:25.784,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.8,3,X0,complab-spare.complab.eng","ICMP Destination Unreachable,Code: 3",
12,114,UTC 11/01/2014 13:14:35.256,Notice,Network Access,Web management request allowed,"216.255.240.34,43909,X1","173.240.220.68,80,X1",TCP HTTP,
12,115,UTC 11/01/2014 13:14:48.848,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,116,UTC 11/01/2014 13:15:35.256,Notice,Network Access,Web management request allowed,"216.255.240.34,43924,X1","173.240.220.68,80,X1",TCP HTTP,
12,117,UTC 11/01/2014 13:15:50.256,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2941,X0",Port: 2941,
12,118,UTC 11/01/2014 13:16:35.272,Notice,Network Access,Web management request allowed,"216.255.240.34,43942,X1","173.240.220.68,80,X1",TCP HTTP,
12,119,UTC 11/01/2014 13:16:40.192,Notice,Network Access,UDP packet dropped,"173.240.220.50,38075,X1","173.240.220.255,137",NetBios NS UDP,
12,120,UTC 11/01/2014 13:16:50.288,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,2946,X0",Port: 2946,
12,121,UTC 11/01/2014 13:17:34.896,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.8,3,X0,complab-spare.complab.eng","ICMP Destination Unreachable,Code: 3",
12,122,UTC 11/01/2014 13:17:35.272,Notice,Network Access,Web management request allowed,"216.255.240.34,43958,X1","173.240.220.68,80,X1",TCP HTTP,
12,123,UTC 11/01/2014 13:17:45.816,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,124,UTC 11/01/2014 13:17:50.288,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,2949,X0",Port: 2949,
12,125,UTC 11/01/2014 13:18:00.096,Notice,Network Access,TCP connection dropped,"82.224.90.213,62667,X1,dan75-2-82-224-90-213.fbx.proxad.net","173.240.220.68,37899,X1",Port: 37899,
12,126,UTC 11/01/2014 13:18:35.288,Notice,Network Access,Web management request allowed,"216.255.240.34,43974,X1","173.240.220.68,80,X1",TCP HTTP,
12,127,UTC 11/01/2014 13:18:41.400,Notice,Network Access,UDP packet dropped,"81.159.37.201,10032,X1","173.240.220.68,56579,X1",Port: 56579,
12,128,UTC 11/01/2014 13:18:41.848,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
12,129,UTC 11/01/2014 13:18:52.224,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2954,X0",Port: 2954,
12,130,UTC 11/01/2014 13:19:00.480,Notice,Network Access,TCP connection dropped,"154.104.148.253,1176,X1","173.240.220.68,26965,X1",Port: 26965,
12,131,UTC 11/01/2014 13:19:37.896,Notice,Network Access,Web management request allowed,"216.255.240.34,43989,X1","173.240.220.68,80,X1",TCP HTTP,
12,132,UTC 11/01/2014 13:19:54.144,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
12,133,UTC 11/01/2014 13:20:08.016,Notice,Network Access,UDP packet dropped,"173.240.220.50,57921,X1","173.240.220.255,137",NetBios NS UDP,
13,1,UTC 11/01/2014 13:20:08.032,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2959,X0",Port: 2959,
13,2,UTC 11/01/2014 13:20:21.288,Notice,Network Access,Web management request allowed,"204.212.170.10,38649,X1,snwlhosted.com","173.240.220.68,80,X1",TCP HTTP,
13,3,UTC 11/01/2014 13:20:37.896,Notice,Network Access,Web management request allowed,"216.255.240.34,44004,X1","173.240.220.68,80,X1",TCP HTTP,
13,4,UTC 11/01/2014 13:20:50.224,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2962,X0",Port: 2962,
13,5,UTC 11/01/2014 13:21:16.464,Notice,Network Access,TCP connection dropped,"154.104.148.253,1773,X1","173.240.220.68,26965,X1",Port: 26965,
13,6,UTC 11/01/2014 13:21:16.480,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2963,X0",Port: 2963,
13,7,UTC 11/01/2014 13:21:37.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44047,X1","173.240.220.68,80,X1",TCP HTTP,
13,8,UTC 11/01/2014 13:22:13.608,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,9,UTC 11/01/2014 13:22:18.192,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,2967,X0",Port: 2967,
13,10,UTC 11/01/2014 13:22:18.192,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
13,11,UTC 11/01/2014 13:22:37.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44063,X1","173.240.220.68,80,X1",TCP HTTP,
13,12,UTC 11/01/2014 13:23:08.864,Notice,Network Access,UDP packet dropped,"173.240.220.50,36565,X1","173.240.220.255,137",NetBios NS UDP,
13,13,UTC 11/01/2014 13:23:22.416,Info,Network Access,DNS packet allowed,"4.2.2.3,53,X1,c.resolvers.level3.net","173.240.220.68,1024,X1",Port: 1024,
13,14,UTC 11/01/2014 13:23:37.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44077,X1","173.240.220.68,80,X1",TCP HTTP,
13,15,UTC 11/01/2014 13:23:48.656,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,16,UTC 11/01/2014 13:24:16.944,Notice,Network Access,UDP packet dropped,"173.240.220.50,41620,X1","173.240.220.255,137",NetBios NS UDP,
13,17,UTC 11/01/2014 13:24:22.560,Info,Network Access,DNS packet allowed,"4.2.2.3,53,X1,c.resolvers.level3.net","173.240.220.68,1024,X1",Port: 1024,
13,18,UTC 11/01/2014 13:24:37.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44096,X1","173.240.220.68,80,X1",TCP HTTP,
13,19,UTC 11/01/2014 13:25:34.320,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,20,UTC 11/01/2014 13:25:37.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44110,X1","173.240.220.68,80,X1",TCP HTTP,
13,21,UTC 11/01/2014 13:25:50.208,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2978,X0",Port: 2978,
13,22,UTC 11/01/2014 13:25:59.464,Notice,Network Access,TCP connection dropped,"154.104.148.253,54758,X1","173.240.220.68,26965,X1",Port: 26965,
13,23,UTC 11/01/2014 13:26:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44125,X1","173.240.220.68,80,X1",TCP HTTP,
13,24,UTC 11/01/2014 13:26:51.416,Info,Network Access,DNS packet allowed,"4.2.2.3,53,X1,c.resolvers.level3.net","173.240.220.68,1024,X1",Port: 1024,
13,25,UTC 11/01/2014 13:26:55.448,Notice,Network Access,UDP packet dropped,"151.41.43.46,29188,X1","173.240.220.68,26965,X1",Port: 26965,
13,26,UTC 11/01/2014 13:26:55.784,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
13,27,UTC 11/01/2014 13:27:04.784,Notice,Network Access,TCP connection dropped,"151.41.43.46,58790,X1","173.240.220.68,26965,X1",Port: 26965,
13,28,UTC 11/01/2014 13:27:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44140,X1","173.240.220.68,80,X1",TCP HTTP,
13,29,UTC 11/01/2014 13:28:06.560,Info,Network Access,DNS packet allowed,"4.2.2.3,53,X1,c.resolvers.level3.net","173.240.220.68,1024,X1",Port: 1024,
13,30,UTC 11/01/2014 13:28:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44155,X1","173.240.220.68,80,X1",TCP HTTP,
13,31,UTC 11/01/2014 13:29:06.224,Notice,Network Access,UDP packet dropped,"88.132.130.193,44349,X1,host-88-132-130-193.prtelecom.hu","173.240.220.68,26965,X1",Port: 26965,
13,32,UTC 11/01/2014 13:29:06.560,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.6,3,X0,complab-bdc.complab.eng","ICMP Destination Unreachable,Code: 3",
13,33,UTC 11/01/2014 13:29:17.928,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,2992,X0",Port: 2992,
13,34,UTC 11/01/2014 13:29:44.064,Notice,Network Access,TCP connection dropped,"36.68.106.136,2398,X1","173.240.220.68,26965,X1",Port: 26965,
13,35,UTC 11/01/2014 13:29:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44171,X1","173.240.220.68,80,X1",TCP HTTP,
13,36,UTC 11/01/2014 13:30:17.928,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,2996,X0",Port: 2996,
13,37,UTC 11/01/2014 13:30:26.256,Notice,Network Access,UDP packet dropped,"88.132.130.193,44349,X1,host-88-132-130-193.prtelecom.hu","173.240.220.68,26965,X1",Port: 26965,
13,38,UTC 11/01/2014 13:30:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44188,X1","173.240.220.68,80,X1",TCP HTTP,
13,39,UTC 11/01/2014 13:30:55.080,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,40,UTC 11/01/2014 13:31:17.928,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,3002,X0",Port: 3002,
13,41,UTC 11/01/2014 13:31:45.016,Notice,Network Access,UDP packet dropped,"87.228.51.111,43409,X1","173.240.220.68,26965,X1",Port: 26965,
13,42,UTC 11/01/2014 13:31:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44204,X1","173.240.220.68,80,X1",TCP HTTP,
13,43,UTC 11/01/2014 13:31:49.080,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.5,3,X0,complab-ad.complab.eng","ICMP Destination Unreachable,Code: 3",
13,44,UTC 11/01/2014 13:31:51.256,Notice,Network Access,TCP connection dropped,"88.132.130.193,28895,X1,host-88-132-130-193.prtelecom.hu","173.240.220.68,26965,X1",Port: 26965,
13,45,UTC 11/01/2014 13:32:15.864,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,46,UTC 11/01/2014 13:32:18.048,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,3007,X0",Port: 3007,
13,47,UTC 11/01/2014 13:32:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44219,X1","173.240.220.68,80,X1",TCP HTTP,
13,48,UTC 11/01/2014 13:33:17.928,Info,Network Access,DNS packet allowed,"172.30.2.5,53,X0,complab-ad.complab.eng","172.30.51.1,3010,X0",Port: 3010,
13,49,UTC 11/01/2014 13:33:35.064,Notice,Network Access,TCP connection dropped,"193.50.27.70,44672,X1","173.240.220.68,26965,X1",Port: 26965,
13,50,UTC 11/01/2014 13:33:35.432,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.8,3,X0,complab-spare.complab.eng","ICMP Destination Unreachable,Code: 3",
13,51,UTC 11/01/2014 13:33:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44233,X1","173.240.220.68,80,X1",TCP HTTP,
13,52,UTC 11/01/2014 13:33:50.224,Notice,Network Access,UDP packet dropped,"173.240.220.50,49601,X1","173.240.220.255,137",NetBios NS UDP,
13,53,UTC 11/01/2014 13:33:50.928,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,54,UTC 11/01/2014 13:34:17.928,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,3015,X0",Port: 3015,
13,55,UTC 11/01/2014 13:34:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44248,X1","173.240.220.68,80,X1",TCP HTTP,
13,56,UTC 11/01/2014 13:35:08.432,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,57,UTC 11/01/2014 13:35:17.928,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,3018,X0",Port: 3018,
13,58,UTC 11/01/2014 13:35:27.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44259,X1","173.240.220.68,80,X1",TCP HTTP,
13,59,UTC 11/01/2014 13:35:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44263,X1","173.240.220.68,80,X1",TCP HTTP,
13,60,UTC 11/01/2014 13:36:18.048,Info,Network Access,DNS packet allowed,"172.30.2.8,53,X0,complab-spare.complab.eng","172.30.51.1,3020,X0",Port: 3020,
13,61,UTC 11/01/2014 13:36:27.912,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,62,UTC 11/01/2014 13:36:42.240,Notice,Network Access,TCP connection dropped,"88.132.130.193,29139,X1,host-88-132-130-193.prtelecom.hu","173.240.220.68,26965,X1",Port: 26965,
13,63,UTC 11/01/2014 13:36:42.256,Notice,Network Access,UDP packet dropped,"88.132.130.193,44349,X1,host-88-132-130-193.prtelecom.hu","173.240.220.68,26965,X1",Port: 26965,
13,64,UTC 11/01/2014 13:36:50.432,Notice,Network Access,Web management request allowed,"216.255.240.34,44279,X1","173.240.220.68,80,X1",TCP HTTP,
13,65,UTC 11/01/2014 13:37:05.880,Info,Network Access,ICMP packet from LAN allowed,"172.30.51.1,3,X0","172.30.2.5,3,X0,complab-ad.complab.eng","ICMP Destination Unreachable,Code: 3",
13,66,UTC 11/01/2014 13:37:27.288,Info,Network Access,DNS packet allowed,"172.30.2.6,53,X0,complab-bdc.complab.eng","172.30.51.1,3024,X0",Port: 3024,
13,67,UTC 11/01/2014 13:37:31.848,Notice,Network Access,UDP packet from LAN dropped,"172.30.50.6,68,X0","255.255.255.255,67",UDP Port: 67,
13,68,UTC 11/01/2014 13:37:47.912,Notice,Network Access,Web management request allowed,"216.255.240.34,44293,X1","173.240.220.68,80,X1",TCP HTTP,
